date,loading_port,discharge_port,cargo_type,vessel_class,quantity_mt,distance_nm,sea_days,port_days,total_voyage_days,bdi,bunker_price,iron_ore_price,coking_coal_price,thermal_coal_price,steel_hrc_price,port_congestion,month,quarter,day_of_year,is_monsoon,freight_rate
2023-11-22,Richards Bay,Gangavaram,Chrome Ore,Capesize,175070,4650,13.8,8.2,22.0,1626.3,668.8,126.79,248.09,100.26,596.93,35.7,11,4,326,0,29.85
2023-11-22,Richards Bay,Gangavaram,Thermal Coal,Supramax,52000,4650,13.8,6.6,20.4,1626.3,668.8,126.79,248.09,100.26,596.93,35.7,11,4,326,0,17.34
2023-11-22,Richards Bay,Gangavaram,Thermal Coal,Panamax,56479,4650,13.7,5.8,19.4,1626.3,668.8,126.79,248.09,100.26,596.93,35.7,11,4,326,0,19.46
2023-11-22,Richards Bay,Paradip,Thermal Coal,Capesize,138539,4800,13.9,9.4,23.4,1626.3,668.8,126.79,248.09,100.26,596.93,36.8,11,4,326,0,27.13
2023-11-22,Richards Bay,Paradip,Thermal Coal,Handysize,17419,4800,15.3,3.7,19.0,1626.3,668.8,126.79,248.09,100.26,596.93,36.8,11,4,326,0,13.05
2023-11-22,Richards Bay,Paradip,Chrome Ore,Capesize,136869,4800,13.7,8.7,22.4,1626.3,668.8,126.79,248.09,100.26,596.93,36.8,11,4,326,0,29.73
2023-11-22,Richards Bay,Visakhapatnam,Thermal Coal,Handysize,16885,4600,14.4,6.3,20.7,1626.3,668.8,126.79,248.09,100.26,596.93,37.6,11,4,326,0,12.99
2023-11-22,Richards Bay,Visakhapatnam,Chrome Ore,Panamax,74794,4600,13.6,7.6,21.2,1626.3,668.8,126.79,248.09,100.26,596.93,37.6,11,4,326,0,21.22
2023-11-22,Richards Bay,Visakhapatnam,Thermal Coal,Capesize,133089,4600,13.0,9.7,22.7,1626.3,668.8,126.79,248.09,100.26,596.93,37.6,11,4,326,0,27.66
2023-11-22,Saldanha Bay,Paradip,Manganese Ore,Handysize,17756,5600,17.2,5.3,22.5,1626.3,668.8,126.79,248.09,100.26,596.93,36.8,11,4,326,0,14.69
2023-11-22,Saldanha Bay,Visakhapatnam,Iron Ore,Panamax,66566,5400,15.9,6.3,22.2,1626.3,668.8,126.79,248.09,100.26,596.93,37.6,11,4,326,0,19.61
2023-11-22,Saldanha Bay,Visakhapatnam,Iron Ore,Handysize,19857,5400,16.9,6.5,23.4,1626.3,668.8,126.79,248.09,100.26,596.93,37.6,11,4,326,0,13.07
2023-11-22,Saldanha Bay,Visakhapatnam,Iron Ore,Supramax,49745,5400,15.8,6.9,22.7,1626.3,668.8,126.79,248.09,100.26,596.93,37.6,11,4,326,0,17.04
2023-11-22,Samarinda,Haldia,Thermal Coal,Supramax,60605,3250,9.5,8.4,17.9,1626.3,668.8,126.79,248.09,100.26,596.93,7.7,11,4,326,0,16.22
2023-11-22,Samarinda,Paradip,Thermal Coal,Panamax,58627,3100,9.2,5.4,14.6,1626.3,668.8,126.79,248.09,100.26,596.93,36.8,11,4,326,0,18.26
2023-11-22,Tubarao,Paradip,Iron Ore,Supramax,58030,9200,27.5,7.3,34.7,1626.3,668.8,126.79,248.09,100.26,596.93,36.8,11,4,326,0,19.69
2023-11-22,Tubarao,Visakhapatnam,Iron Ore,Panamax,62840,9000,26.3,6.0,32.3,1626.3,668.8,126.79,248.09,100.26,596.93,37.6,11,4,326,0,21.71
2023-11-22,Vostochny,Paradip,Coking Coal,Handysize,13436,4600,14.0,3.6,17.6,1626.3,668.8,126.79,248.09,100.26,596.93,36.8,11,4,326,0,13.95
2023-11-22,Vostochny,Visakhapatnam,Thermal Coal,Handysize,29570,4800,14.8,4.8,19.5,1626.3,668.8,126.79,248.09,100.26,596.93,37.6,11,4,326,0,12.74
2023-11-22,Vostochny,Visakhapatnam,Thermal Coal,Supramax,50514,4800,14.0,5.9,19.9,1626.3,668.8,126.79,248.09,100.26,596.93,37.6,11,4,326,0,17.55
2023-11-23,Dampier,Paradip,Iron Ore,Supramax,49953,4180,12.3,7.1,19.4,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,18.56
2023-11-23,Dampier,Visakhapatnam,Iron Ore,Capesize,192186,4450,12.8,12.5,25.2,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,31.23
2023-11-23,Hampton Roads,Haldia,Thermal Coal,Panamax,70451,10000,30.7,9.9,40.6,1630.8,672.1,126.08,243.84,99.35,604.47,7.8,11,4,327,0,22.91
2023-11-23,Hampton Roads,Haldia,Coking Coal,Supramax,57878,10000,29.9,9.1,39.1,1630.8,672.1,126.08,243.84,99.35,604.47,7.8,11,4,327,0,22.87
2023-11-23,Hampton Roads,Paradip,Coking Coal,Supramax,52867,9800,29.0,7.0,36.0,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,22.46
2023-11-23,Hampton Roads,Paradip,Thermal Coal,Capesize,175290,9800,28.9,11.2,40.1,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,35.5
2023-11-23,Hampton Roads,Paradip,Coking Coal,Panamax,62638,9800,30.0,5.1,35.1,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,24.01
2023-11-23,Hampton Roads,Visakhapatnam,Thermal Coal,Supramax,50084,9600,28.5,7.5,36.0,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,21.77
2023-11-23,Hay Point,Paradip,Coking Coal,Supramax,57288,5400,16.0,6.0,22.1,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,20.26
2023-11-23,Muara Berau,Visakhapatnam,Thermal Coal,Handysize,14027,3000,9.5,5.7,15.1,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,13.47
2023-11-23,Nacala,Paradip,Coking Coal,Panamax,63245,3900,11.6,5.1,16.7,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,20.14
2023-11-23,Nacala,Paradip,Thermal Coal,Handysize,18417,3900,12.0,5.9,17.8,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,13.66
2023-11-23,Nacala,Paradip,Thermal Coal,Panamax,55308,3900,11.6,7.5,19.1,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,19.36
2023-11-23,Nacala,Visakhapatnam,Coking Coal,Panamax,68826,3700,10.8,8.7,19.5,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,19.67
2023-11-23,Nacala,Visakhapatnam,Coking Coal,Handysize,19730,3700,11.6,6.2,17.8,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,14.23
2023-11-23,Nacala,Visakhapatnam,Coking Coal,Supramax,49448,3700,10.6,7.0,17.6,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,18.83
2023-11-23,Nacala,Visakhapatnam,Thermal Coal,Supramax,52203,3700,10.9,6.8,17.6,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,17.93
2023-11-23,Nacala,Visakhapatnam,Thermal Coal,Handysize,15738,3700,11.5,6.9,18.5,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,14.01
2023-11-23,Nacala,Visakhapatnam,Thermal Coal,Panamax,76785,3700,10.9,6.4,17.3,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,18.79
2023-11-23,Newcastle,Haldia,Thermal Coal,Handysize,20208,5900,19.3,6.8,26.1,1630.8,672.1,126.08,243.84,99.35,604.47,7.8,11,4,327,0,14.66
2023-11-23,Newcastle,Paradip,Coking Coal,Handysize,18932,5800,18.3,5.4,23.7,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,15.77
2023-11-23,Newcastle,Visakhapatnam,Coking Coal,Supramax,49274,5650,16.7,7.9,24.6,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,20.34
2023-11-23,Newcastle,Visakhapatnam,Coking Coal,Panamax,70045,5650,17.0,6.9,23.9,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,21.58
2023-11-23,Newcastle,Visakhapatnam,Coking Coal,Capesize,137762,5650,16.3,9.9,26.1,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,33.68
2023-11-23,Newcastle,Visakhapatnam,Coking Coal,Handysize,16162,5650,16.5,4.1,20.6,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,15.6
2023-11-23,Newcastle,Visakhapatnam,Thermal Coal,Capesize,194426,5650,15.5,10.4,26.0,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,32.77
2023-11-23,Port Hedland,Paradip,Iron Ore,Handysize,13040,4250,13.3,5.1,18.4,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,13.49
2023-11-23,Richards Bay,Gangavaram,Chrome Ore,Handysize,25638,4650,14.9,5.6,20.6,1630.8,672.1,126.08,243.84,99.35,604.47,22.5,11,4,327,0,16.12
2023-11-23,Richards Bay,Gangavaram,Chrome Ore,Supramax,43239,4650,14.1,5.2,19.3,1630.8,672.1,126.08,243.84,99.35,604.47,22.5,11,4,327,0,20.85
2023-11-23,Richards Bay,Gangavaram,Thermal Coal,Capesize,172230,4650,13.8,7.6,21.4,1630.8,672.1,126.08,243.84,99.35,604.47,22.5,11,4,327,0,31.34
2023-11-23,Richards Bay,Haldia,Thermal Coal,Handysize,32294,5100,15.9,6.0,22.0,1630.8,672.1,126.08,243.84,99.35,604.47,7.8,11,4,327,0,13.76
2023-11-23,Richards Bay,Haldia,Chrome Ore,Panamax,75268,5100,15.7,9.5,25.1,1630.8,672.1,126.08,243.84,99.35,604.47,7.8,11,4,327,0,21.73
2023-11-23,Richards Bay,Paradip,Thermal Coal,Supramax,43074,4800,14.5,5.8,20.4,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,18.74
2023-11-23,Richards Bay,Paradip,Chrome Ore,Handysize,28117,4800,14.9,6.9,21.8,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,15.62
2023-11-23,Richards Bay,Paradip,Chrome Ore,Supramax,47396,4800,13.8,4.4,18.2,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,20.26
2023-11-23,Richards Bay,Visakhapatnam,Thermal Coal,Supramax,54478,4600,13.6,5.9,19.5,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,17.96
2023-11-23,Richards Bay,Visakhapatnam,Chrome Ore,Capesize,197477,4600,13.4,12.0,25.4,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,33.84
2023-11-23,Saldanha Bay,Paradip,Iron Ore,Handysize,20106,5600,17.5,4.7,22.3,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,14.0
2023-11-23,Saldanha Bay,Paradip,Manganese Ore,Handysize,32841,5600,17.8,3.8,21.6,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,15.73
2023-11-23,Saldanha Bay,Visakhapatnam,Manganese Ore,Handysize,14387,5400,16.6,4.8,21.4,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,15.64
2023-11-23,Saldanha Bay,Visakhapatnam,Iron Ore,Capesize,168686,5400,15.3,11.6,26.9,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,31.89
2023-11-23,Saldanha Bay,Visakhapatnam,Iron Ore,Panamax,77956,5400,16.0,8.2,24.3,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,19.14
2023-11-23,Saldanha Bay,Visakhapatnam,Iron Ore,Supramax,46903,5400,15.9,5.3,21.2,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,18.34
2023-11-23,Saldanha Bay,Visakhapatnam,Manganese Ore,Panamax,61198,5400,15.8,7.7,23.5,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,21.3
2023-11-23,Saldanha Bay,Visakhapatnam,Manganese Ore,Capesize,138301,5400,15.8,9.7,25.6,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,33.63
2023-11-23,Samarinda,Haldia,Thermal Coal,Panamax,74838,3250,10.0,8.4,18.4,1630.8,672.1,126.08,243.84,99.35,604.47,7.8,11,4,327,0,19.04
2023-11-23,Samarinda,Haldia,Thermal Coal,Supramax,61496,3250,9.8,8.2,18.0,1630.8,672.1,126.08,243.84,99.35,604.47,7.8,11,4,327,0,17.5
2023-11-23,Samarinda,Paradip,Thermal Coal,Handysize,27233,3100,9.5,5.6,15.2,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,12.95
2023-11-23,Samarinda,Paradip,Thermal Coal,Supramax,54154,3100,9.0,6.0,15.0,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,17.92
2023-11-23,Tubarao,Paradip,Iron Ore,Capesize,169086,9200,26.5,10.8,37.3,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,33.66
2023-11-23,Tubarao,Paradip,Iron Ore,Panamax,68369,9200,28.7,7.7,36.3,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,22.13
2023-11-23,Tubarao,Visakhapatnam,Iron Ore,Capesize,185906,9000,25.4,10.8,36.2,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,33.77
2023-11-23,Vostochny,Haldia,Coking Coal,Panamax,65106,4700,13.8,9.0,22.9,1630.8,672.1,126.08,243.84,99.35,604.47,7.8,11,4,327,0,20.84
2023-11-23,Vostochny,Haldia,Coking Coal,Supramax,55792,4700,13.7,8.7,22.4,1630.8,672.1,126.08,243.84,99.35,604.47,7.8,11,4,327,0,19.87
2023-11-23,Vostochny,Haldia,Thermal Coal,Panamax,61096,4700,13.8,10.0,23.9,1630.8,672.1,126.08,243.84,99.35,604.47,7.8,11,4,327,0,19.42
2023-11-23,Vostochny,Paradip,Coking Coal,Panamax,63816,4600,13.7,6.9,20.6,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,20.45
2023-11-23,Vostochny,Paradip,Thermal Coal,Panamax,77774,4600,14.3,6.3,20.5,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,19.08
2023-11-23,Vostochny,Paradip,Coking Coal,Supramax,52962,4600,13.5,6.7,20.2,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,19.47
2023-11-23,Vostochny,Paradip,Thermal Coal,Handysize,26403,4600,13.6,4.2,17.8,1630.8,672.1,126.08,243.84,99.35,604.47,32.7,11,4,327,0,14.02
2023-11-23,Vostochny,Visakhapatnam,Coking Coal,Capesize,147792,4800,13.9,8.2,22.2,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,32.7
2023-11-23,Vostochny,Visakhapatnam,Thermal Coal,Handysize,26546,4800,14.5,6.1,20.7,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,13.96
2023-11-23,Vostochny,Visakhapatnam,Thermal Coal,Panamax,75701,4800,14.6,5.8,20.4,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,19.57
2023-11-23,Vostochny,Visakhapatnam,Coking Coal,Supramax,51574,4800,14.5,6.1,20.6,1630.8,672.1,126.08,243.84,99.35,604.47,32.9,11,4,327,0,19.15
2023-11-24,Beira,Paradip,Coking Coal,Supramax,58763,4200,12.6,5.5,18.1,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,16.0
2023-11-24,Beira,Paradip,Coking Coal,Handysize,19479,4200,13.7,5.1,18.8,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,15.02
2023-11-24,Beira,Visakhapatnam,Coking Coal,Handysize,32648,4000,12.7,3.9,17.2,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,15.56
2023-11-24,Dampier,Paradip,Iron Ore,Panamax,69043,4180,12.5,7.7,20.2,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,19.79
2023-11-24,Dampier,Paradip,Iron Ore,Supramax,61072,4180,12.8,7.0,19.8,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,14.53
2023-11-24,Dampier,Paradip,Iron Ore,Handysize,32693,4180,13.0,5.1,18.1,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,13.75
2023-11-24,Dampier,Visakhapatnam,Iron Ore,Supramax,54075,4450,13.2,6.6,20.1,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,14.68
2023-11-24,Dampier,Visakhapatnam,Iron Ore,Panamax,68707,4450,13.2,7.5,21.5,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,19.36
2023-11-24,Hampton Roads,Haldia,Thermal Coal,Panamax,59626,10000,29.9,9.0,38.9,1628.6,671.9,125.92,242.9,98.42,600.74,7.4,11,4,328,0,24.3
2023-11-24,Hampton Roads,Haldia,Coking Coal,Supramax,45011,10000,29.6,7.3,36.9,1628.6,671.9,125.92,242.9,98.42,600.74,7.4,11,4,328,0,19.55
2023-11-24,Hampton Roads,Paradip,Coking Coal,Supramax,58343,9800,28.9,8.2,37.1,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,19.49
2023-11-24,Hampton Roads,Paradip,Coking Coal,Handysize,21772,9800,29.1,6.9,36.0,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,18.96
2023-11-24,Hampton Roads,Paradip,Thermal Coal,Supramax,57733,9800,29.8,6.8,36.6,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,18.73
2023-11-24,Hampton Roads,Paradip,Thermal Coal,Capesize,196872,9800,28.4,8.9,37.2,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,32.83
2023-11-24,Hampton Roads,Visakhapatnam,Coking Coal,Handysize,23464,9600,31.2,7.3,38.9,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,19.45
2023-11-24,Hampton Roads,Visakhapatnam,Thermal Coal,Panamax,78742,9600,28.6,6.5,35.4,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,23.43
2023-11-24,Hampton Roads,Visakhapatnam,Thermal Coal,Supramax,60808,9600,28.9,7.8,37.1,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,18.86
2023-11-24,Hampton Roads,Visakhapatnam,Coking Coal,Capesize,161843,9600,27.7,10.1,38.4,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,33.56
2023-11-24,Hay Point,Paradip,Coking Coal,Supramax,50906,5400,16.5,7.1,23.5,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,16.92
2023-11-24,Hay Point,Visakhapatnam,Coking Coal,Capesize,142022,5250,15.1,9.0,24.5,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,30.17
2023-11-24,Hay Point,Visakhapatnam,Coking Coal,Panamax,74592,5250,16.0,6.5,22.9,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,21.9
2023-11-24,Muara Berau,Visakhapatnam,Thermal Coal,Supramax,57005,3000,8.8,6.7,15.8,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,14.07
2023-11-24,Nacala,Paradip,Thermal Coal,Capesize,147588,3900,11.2,8.9,20.1,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,28.67
2023-11-24,Nacala,Paradip,Thermal Coal,Supramax,51634,3900,11.8,5.2,17.0,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,15.31
2023-11-24,Nacala,Visakhapatnam,Coking Coal,Capesize,159118,3700,11.0,8.3,19.9,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,29.6
2023-11-24,Nacala,Visakhapatnam,Thermal Coal,Panamax,71080,3700,11.1,7.3,19.2,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,20.3
2023-11-24,Nacala,Visakhapatnam,Coking Coal,Supramax,54941,3700,11.0,5.5,17.3,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,15.49
2023-11-24,Nacala,Visakhapatnam,Thermal Coal,Handysize,30086,3700,11.3,6.7,18.2,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,14.55
2023-11-24,Newcastle,Haldia,Thermal Coal,Supramax,54499,5900,17.2,7.1,24.3,1628.6,671.9,125.92,242.9,98.42,600.74,7.4,11,4,328,0,16.18
2023-11-24,Newcastle,Haldia,Coking Coal,Supramax,61250,5900,17.3,10.4,27.7,1628.6,671.9,125.92,242.9,98.42,600.74,7.4,11,4,328,0,17.06
2023-11-24,Newcastle,Paradip,Thermal Coal,Capesize,163078,5800,16.6,10.2,26.8,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,29.93
2023-11-24,Newcastle,Paradip,Thermal Coal,Handysize,16093,5800,17.9,6.0,23.8,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,15.49
2023-11-24,Newcastle,Paradip,Coking Coal,Supramax,55042,5800,17.4,4.5,21.8,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,17.5
2023-11-24,Newcastle,Visakhapatnam,Coking Coal,Supramax,46293,5650,16.7,7.2,24.3,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,17.06
2023-11-24,Newcastle,Visakhapatnam,Thermal Coal,Capesize,134899,5650,16.2,9.5,26.0,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,29.99
2023-11-24,Port Hedland,Visakhapatnam,Iron Ore,Supramax,56435,4520,13.6,7.4,21.6,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,14.67
2023-11-24,Richards Bay,Gangavaram,Thermal Coal,Handysize,21899,4650,14.2,4.2,18.4,1628.6,671.9,125.92,242.9,98.42,600.74,32.6,11,4,328,0,14.66
2023-11-24,Richards Bay,Gangavaram,Chrome Ore,Supramax,52125,4650,14.3,5.1,19.4,1628.6,671.9,125.92,242.9,98.42,600.74,32.6,11,4,328,0,17.16
2023-11-24,Richards Bay,Gangavaram,Thermal Coal,Panamax,55697,4650,14.1,7.0,21.0,1628.6,671.9,125.92,242.9,98.42,600.74,32.6,11,4,328,0,21.18
2023-11-24,Richards Bay,Haldia,Thermal Coal,Handysize,28565,5100,16.2,5.1,21.3,1628.6,671.9,125.92,242.9,98.42,600.74,7.4,11,4,328,0,14.66
2023-11-24,Richards Bay,Haldia,Thermal Coal,Supramax,47116,5100,15.2,6.7,21.9,1628.6,671.9,125.92,242.9,98.42,600.74,7.4,11,4,328,0,15.47
2023-11-24,Richards Bay,Paradip,Chrome Ore,Capesize,168453,4800,14.0,9.0,22.9,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,30.83
2023-11-24,Richards Bay,Paradip,Chrome Ore,Supramax,61315,4800,14.1,8.3,22.4,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,17.15
2023-11-24,Richards Bay,Paradip,Thermal Coal,Capesize,169618,4800,13.8,9.8,23.7,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,29.17
2023-11-24,Richards Bay,Visakhapatnam,Thermal Coal,Supramax,56138,4600,14.0,5.3,19.5,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,15.74
2023-11-24,Saldanha Bay,Paradip,Iron Ore,Handysize,27909,5600,17.2,4.8,22.0,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,14.76
2023-11-24,Saldanha Bay,Visakhapatnam,Iron Ore,Capesize,178942,5400,15.6,9.9,26.2,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,29.18
2023-11-24,Saldanha Bay,Visakhapatnam,Manganese Ore,Panamax,56526,5400,15.9,5.9,22.6,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,22.83
2023-11-24,Saldanha Bay,Visakhapatnam,Manganese Ore,Supramax,55756,5400,16.8,7.7,25.0,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,16.73
2023-11-24,Samarinda,Paradip,Thermal Coal,Handysize,25819,3100,9.8,3.6,13.4,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,14.59
2023-11-24,Samarinda,Paradip,Thermal Coal,Supramax,45493,3100,9.7,4.8,14.4,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,14.81
2023-11-24,Tubarao,Paradip,Iron Ore,Capesize,162968,9200,25.7,9.6,35.3,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,31.3
2023-11-24,Tubarao,Paradip,Iron Ore,Panamax,64175,9200,26.6,6.8,33.4,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,22.95
2023-11-24,Tubarao,Visakhapatnam,Iron Ore,Capesize,186401,9000,26.1,9.6,36.4,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,31.2
2023-11-24,Vostochny,Haldia,Thermal Coal,Handysize,20421,4700,15.1,5.0,20.1,1628.6,671.9,125.92,242.9,98.42,600.74,7.4,11,4,328,0,14.42
2023-11-24,Vostochny,Paradip,Coking Coal,Panamax,75096,4600,14.3,7.5,21.8,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,21.62
2023-11-24,Vostochny,Paradip,Thermal Coal,Panamax,64122,4600,13.9,7.5,21.4,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,20.31
2023-11-24,Vostochny,Paradip,Thermal Coal,Handysize,20499,4600,14.3,6.7,21.0,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,14.87
2023-11-24,Vostochny,Paradip,Coking Coal,Supramax,60169,4600,13.6,6.4,20.0,1628.6,671.9,125.92,242.9,98.42,600.74,38.8,11,4,328,0,16.78
2023-11-24,Vostochny,Visakhapatnam,Coking Coal,Handysize,21681,4800,14.7,6.2,21.2,1628.6,671.9,125.92,242.9,98.42,600.74,48.0,11,4,328,0,16.2
2023-11-25,Beira,Paradip,Coking Coal,Handysize,23596,4200,12.8,5.5,18.4,1637.9,668.9,126.27,243.28,98.62,600.08,33.9,11,4,329,0,14.49
2023-11-25,Beira,Visakhapatnam,Coking Coal,Panamax,56186,4000,11.8,5.9,17.8,1637.9,668.9,126.27,243.28,98.62,600.08,37.1,11,4,329,0,20.62
2023-11-25,Dampier,Paradip,Iron Ore,Handysize,20665,4180,13.3,6.5,19.8,1637.9,668.9,126.27,243.28,98.62,600.08,33.9,11,4,329,0,12.3
2023-11-25,Hampton Roads,Haldia,Coking Coal,Panamax,71822,10000,29.9,8.6,38.5,1637.9,668.9,126.27,243.28,98.62,600.08,12.1,11,4,329,0,24.7
2023-11-25,Hampton Roads,Paradip,Thermal Coal,Supramax,50670,9800,28.7,6.7,35.5,1637.9,668.9,126.27,243.28,98.62,600.08,33.9,11,4,329,0,20.25
2023-11-25,Hampton Roads,Paradip,Coking Coal,Supramax,57688,9800,28.7,5.1,33.8,1637.9,668.9,126.27,243.28,98.62,600.08,33.9,11,4,329,0,21.29
2023-11-25,Hampton Roads,Visakhapatnam,Coking Coal,Capesize,130246,9600,26.6,7.1,33.7,1637.9,668.9,126.27,243.28,98.62,600.08,37.1,11,4,329,0,34.26
